project_name,first_donation_date,-8月,-7月,-6月,-5月,-4月,-3月,-2月,-1月,0月,1月,2月,3月,4月,5月,6月,7月,8月
wallidprotocol,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ethernautdao,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lume-web,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bitquery,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lume-web,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
upchain-lbc-team,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
upchain-lbc-team,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psf,2020-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bitquery,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internet-archive,2022-06-01,2,2,3,0,1,3,1,1,2,0,0,0,0,2,2,1,0
brightid,2020-02-01,0,0,0,0,0,0,0,0,0,5,4,2,2,2,0,6,4
0xeigenlabs,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nethermindeth,2019-10-01,1,2,0,2,12,8,9,5,6,4,9,13,21,13,21,12,8
itu-blockchain,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xeigenlabs,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
itu-blockchain,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sushi,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sushi,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banyancomputer,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nounspace,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buidlguidl,2020-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d-hedge,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banyancomputer,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buidlguidl,2020-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d-hedge,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cartesi,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chainlink,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chainlink,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cartesi,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
loanshark,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cambiatus,2022-08-01,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
cambiatus,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crossbell-box,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crossbell-box,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gelato,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyfrin,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyfrin,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gelato,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
daomasons,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daomasons,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tokenguardio,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tokenguardio,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elimu-ai,2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
open-web-academy,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
open-web-academy,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
redstone-finance,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
radicalxchange,2019-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
azosfinance,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
azosfinance,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
radicalxchange,2019-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
curve-labs,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
curve-labs,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
defi-wonderland,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sargo-io,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
defi-wonderland,2022-08-01,0,0,0,0,0,0,1,2,0,1,2,1,0,0,0,0,0
satellite-im,2020-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kakarot-kkrt-labs,2023-04-01,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
breadchaincoop,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
breadchaincoop,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phi-labs-inc,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
satellite-im,2020-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internetmaximalism,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ethcali,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pattern-tech,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phi-labs-inc,2022-06-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
internetmaximalism,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,5
pattern-tech,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
astrodevs-labs,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
astrodevs-labs,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sociallayer-im,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smartinvoicexyz,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sociallayer-im,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jobstash,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jobstash,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ankr-network,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
getwalletx,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quest-chains,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quest-chains,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
change-code-io,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ankr-network,2022-03-01,0,0,0,0,0,0,0,0,2,3,4,0,1,4,3,1,1
theskeletoncrew,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
polywrap,2020-10-01,0,0,0,0,0,0,0,0,0,0,0,0,2,5,13,3,4
theskeletoncrew,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greenpill-dev-guild,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greenpill-dev-guild,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
metricsdao,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
metricsdao,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
getclave,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
getclave,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zkp2p,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zkp2p,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
web3afrika,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
third-web,2025-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
web3afrika,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raid-guild,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zcloak-network,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vocdoni,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vocdoni,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raid-guild,2020-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
third-web,2025-02-01,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ethstorage,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
likecoin,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ethstorage,2024-01-01,0,0,0,0,0,1,1,3,1,1,6,2,1,0,0,0,0
seedlefinance,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zcloak-network,2023-09-01,2,52,27,52,70,8,0,0,36,9,2,0,9,0,0,0,0
likecoin,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
archlyorg,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bootnodedev,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mark3labs,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bootnodedev,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gitcoin,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
curvegrid-multibaas,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mark3labs,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
curvegrid-multibaas,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silius-rs,2024-04-01,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
metagame-metafam,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gitcoin,2019-02-01,0,0,0,0,41,1,0,0,1,4,5,5,2,4,4,5,4
metagame-metafam,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
show-karma,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blockful-io,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blockful-io,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
show-karma,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
primedao,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
primedao,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
truquest,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hausdao,2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hausdao,2022-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wearekickback,2019-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giveth,2020-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giveth,2020-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coin-cashew,2020-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wearekickback,2019-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
router-protocol,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
router-protocol,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
web3bazaar,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
web3bazaar,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
usecannon,2024-10-01,3,6,6,6,4,5,7,5,4,6,3,1,5,0,1,1,1
gnosischain,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naturalselectionlabs,2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
refi-starter,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
refi-starter,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naturalselectionlabs,2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zigzagexchange,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zigzagexchange,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unruggable-labs,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnosischain,2023-04-01,2,7,3,6,8,2,3,3,4,4,5,5,4,5,4,11,8
algoveraai,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
algoveraai,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unruggable-labs,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
dataverse-os,2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
us3r-network,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dataverse-os,2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clrfund,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
hats-protocol,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
lemonadesocial,2024-01-01,0,0,0,0,0,1,2,3,8,6,5,4,4,6,3,2,3
opscientia,2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rentality-xyz,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opscientia,2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inferer,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lemonadesocial,2024-01-01,2,4,1,0,0,0,1,3,0,0,0,3,1,0,0,0,0
dinngo,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zkbob,2023-04-01,0,1,2,0,0,1,1,1,1,1,2,0,0,0,0,0,0
zkbob,2023-04-01,0,0,0,2,0,3,1,1,2,2,1,3,2,0,1,0,0
dinngo,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
probe-lab,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swellnetwork,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
probe-lab,2024-04-01,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
0xbootleggers,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trueblocks,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-stack,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zokrates,2019-02-01,0,0,0,0,0,0,0,0,3,0,2,1,3,1,1,0,1
commons-stack,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trueblocks,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
datalatte-ai,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shadowsocks,2020-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shadowsocks,2020-12-01,1,0,0,0,0,2,3,1,2,0,0,0,0,0,0,0,0
lexdao,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cryptorubic,2020-12-01,0,0,0,0,0,0,0,0,0,0,0,8,10,4,3,0,2
lexdao,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rotki,2020-02-01,0,1,3,0,1,0,2,1,2,3,3,0,1,2,1,2,3
5degreesprotocol,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iounet,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iounet,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
freedom-of-the-press-foundation,2021-09-01,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
dapp-learning-dao,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
freedom-of-the-press-foundation,2021-09-01,2,0,1,1,1,1,1,1,0,1,0,0,0,1,2,1,2
thenamespace,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
candide-labs,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaia-os,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
theredguild,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
candide-labs,2023-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gaia-os,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
electronic-frontier-foundation,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyberconnecthq,2021-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enviodev,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyberconnecthq,2021-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
electronic-frontier-foundation,2021-11-01,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0
krebitdao,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krebitdao,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
via-protocol,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sunrise-stake,2023-11-01,1,2,2,0,1,0,1,0,2,0,0,0,1,0,0,1,0
via-protocol,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enviodev,2024-09-01,0,0,0,0,0,3,4,8,7,11,10,8,7,2,5,5,13
pizzadao,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surge-dao,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
learnweb3dao,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
learnweb3dao,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tropykus,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surge-dao,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dataunion-app,2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m3tering,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
airgap-it,2019-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m3tering,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dragverse,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ethereumcolombia,2020-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dragverse,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vacp2p,2024-04-01,0,0,0,0,2,0,0,0,0,1,1,1,1,1,0,2,0
ethereumcolombia,2020-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
airgap-it,2019-10-01,0,2,1,3,0,0,1,2,3,0,1,0,1,0,2,2,0
soulwallet,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soulwallet,2022-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ethers-io,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parametry-ai,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shapeshift,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dimensiondev,2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
epochprotocol,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xlighthouse,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xlighthouse,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frame-floating,2020-10-01,0,0,0,0,1,0,2,1,3,1,0,0,1,0,0,2,0
ethers-io,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2
nftearth,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
secured-finance,2020-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nftearth,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
etherplay,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
